method,collision_system,map_name,num_agents,seed,episode_step,duration_ns,duration_ms
AORePlan,block_both,random-s40_d0.15,100,0,26,23336039,23.336039
AORePlan,block_both,random-s40_d0.15,100,0,27,15473897,15.473897
AORePlan,block_both,random-s40_d0.15,100,0,28,15370746,15.370746
AORePlan,block_both,random-s40_d0.15,100,0,29,21927459,21.927459
AORePlan,block_both,random-s40_d0.15,100,0,30,16308566,16.308566
AORePlan,block_both,random-s40_d0.15,100,0,31,15425116,15.425116
AORePlan,block_both,random-s40_d0.15,100,0,32,15054717,15.054717
AORePlan,block_both,random-s40_d0.15,100,0,33,16420756,16.420756
AORePlan,block_both,random-s40_d0.15,100,0,34,15296256,15.296256
AORePlan,block_both,random-s40_d0.15,100,0,35,15026276,15.026276
AORePlan,block_both,random-s40_d0.15,100,0,36,14722666,14.722666
AORePlan,block_both,random-s40_d0.15,100,0,37,15026326,15.026326
AORePlan,block_both,random-s40_d0.15,100,0,38,15269927,15.269927
AORePlan,block_both,random-s40_d0.15,100,0,39,22440029,22.440029
AORePlan,block_both,random-s40_d0.15,100,0,40,14836456,14.836456
AORePlan,block_both,random-s40_d0.15,100,0,41,15508407,15.508407
AORePlan,block_both,random-s40_d0.15,100,0,42,15315776,15.315776
AORePlan,block_both,random-s40_d0.15,100,0,43,16246497,16.246497
AORePlan,block_both,random-s40_d0.15,100,0,44,16579327,16.579327
AORePlan,block_both,random-s40_d0.15,100,0,45,23280810,23.28081
AORePlan,block_both,random-s40_d0.15,100,0,46,15654447,15.654447
AORePlan,block_both,random-s40_d0.15,100,0,47,15690206,15.690206
AORePlan,block_both,random-s40_d0.15,100,0,48,14995216,14.995216
AORePlan,block_both,random-s40_d0.15,100,0,49,14500536,14.500536
AORePlan,block_both,random-s40_d0.15,100,0,50,14713016,14.713016
AORePlan,block_both,random-s40_d0.15,100,0,51,14751396,14.751396
AORePlan,block_both,random-s40_d0.15,100,0,52,20855438,20.855438
AORePlan,block_both,random-s40_d0.15,100,0,53,20929869,20.929869
AORePlan,block_both,random-s40_d0.15,100,0,54,14277176,14.277176
AORePlan,block_both,random-s40_d0.15,100,0,55,20979229,20.979229
AORePlan,block_both,random-s40_d0.15,100,0,56,14569196,14.569196
AORePlan,block_both,random-s40_d0.15,100,0,57,12936285,12.936285
AORePlan,block_both,random-s40_d0.15,100,0,58,12776245,12.776245
AORePlan,block_both,random-s40_d0.15,100,0,59,20920549,20.920549
AORePlan,block_both,random-s40_d0.15,100,0,60,27775152,27.775152
AORePlan,block_both,random-s40_d0.15,100,0,61,20276168,20.276168
AORePlan,block_both,random-s40_d0.15,100,0,62,13036945,13.036945
AORePlan,block_both,random-s40_d0.15,100,0,63,12622415,12.622415
AORePlan,block_both,random-s40_d0.15,100,0,64,19789809,19.789809
AORePlan,block_both,random-s40_d0.15,100,0,65,20387608,20.387608
AORePlan,block_both,random-s40_d0.15,100,0,66,14862326,14.862326
AORePlan,block_both,random-s40_d0.15,100,0,67,21582889,21.582889
AORePlan,block_both,random-s40_d0.15,100,0,68,35416634,35.416634
AORePlan,block_both,random-s40_d0.15,100,0,69,29038072,29.038072
AORePlan,block_both,random-s40_d0.15,100,0,70,36099775,36.099775
AORePlan,block_both,random-s40_d0.15,100,0,71,22746350,22.74635
AORePlan,block_both,random-s40_d0.15,100,0,72,35861535,35.861535
AORePlan,block_both,random-s40_d0.15,100,0,73,22615589,22.615589
AORePlan,block_both,random-s40_d0.15,100,0,74,14023296,14.023296
AORePlan,block_both,random-s40_d0.15,100,0,75,14241326,14.241326
AORePlan,block_both,random-s40_d0.15,100,0,76,13781555,13.781555
AORePlan,block_both,random-s40_d0.15,100,0,77,29199392,29.199392
AORePlan,block_both,random-s40_d0.15,100,0,78,22309940,22.30994
AORePlan,block_both,random-s40_d0.15,100,0,79,36455934,36.455934
AORePlan,block_both,random-s40_d0.15,100,0,80,15675757,15.675757
AORePlan,block_both,random-s40_d0.15,300,0,17,98441180,98.44118
AORePlan,block_both,random-s40_d0.15,300,0,18,99111081,99.111081
AORePlan,block_both,random-s40_d0.15,300,0,19,97204189,97.204189
AORePlan,block_both,random-s40_d0.15,300,0,20,92465328,92.465328
AORePlan,block_both,random-s40_d0.15,300,0,21,109858065,109.858065
AORePlan,block_both,random-s40_d0.15,300,0,22,97990020,97.99002
AORePlan,block_both,random-s40_d0.15,300,0,23,89878946,89.878946
AORePlan,block_both,random-s40_d0.15,300,0,24,73474390,73.47439
AORePlan,block_both,random-s40_d0.15,300,0,25,91109277,91.109277
AORePlan,block_both,random-s40_d0.15,300,0,26,86926366,86.926366
AORePlan,block_both,random-s40_d0.15,300,0,27,71491349,71.491349
AORePlan,block_both,random-s40_d0.15,300,0,28,98009440,98.00944
AORePlan,block_both,random-s40_d0.15,300,0,29,109814325,109.814325
AORePlan,block_both,random-s40_d0.15,300,0,30,108516814,108.516814
AORePlan,block_both,random-s40_d0.15,300,0,31,130449344,130.449344
AORePlan,block_both,random-s40_d0.15,300,0,32,90785697,90.785697
AORePlan,block_both,random-s40_d0.15,300,0,33,122838940,122.83894
AORePlan,block_both,random-s40_d0.15,300,0,34,107136084,107.136084
AORePlan,block_both,random-s40_d0.15,300,0,35,90356297,90.356297
AORePlan,block_both,random-s40_d0.15,300,0,36,110065475,110.065475
AORePlan,block_both,random-s40_d0.15,300,0,37,95327569,95.327569
AORePlan,block_both,random-s40_d0.15,300,0,38,119781349,119.781349
AORePlan,block_both,random-s40_d0.15,300,0,39,99117111,99.117111
AORePlan,block_both,random-s40_d0.15,300,0,40,93929278,93.929278
AORePlan,block_both,random-s40_d0.15,300,0,41,92452858,92.452858
AORePlan,block_both,random-s40_d0.15,300,0,42,95359619,95.359619
AORePlan,block_both,random-s40_d0.15,300,0,43,64102996,64.102996
AORePlan,block_both,random-s40_d0.15,300,0,44,81579153,81.579153
AORePlan,block_both,random-s40_d0.15,300,0,45,96860780,96.86078
AORePlan,block_both,random-s40_d0.15,300,0,46,91812428,91.812428
AORePlan,block_both,random-s40_d0.15,300,0,47,88004436,88.004436
AORePlan,block_both,random-s40_d0.15,300,0,48,104024042,104.024042
AORePlan,block_both,random-s40_d0.15,300,0,49,100978851,100.978851
AORePlan,block_both,random-s40_d0.15,300,0,50,66430647,66.430647
AORePlan,block_both,random-s40_d0.15,300,0,51,73803850,73.80385
AORePlan,block_both,random-s40_d0.15,300,0,52,113692637,113.692637
AORePlan,block_both,random-s40_d0.15,300,0,53,81922543,81.922543
AORePlan,block_both,random-s40_d0.15,300,0,54,84194884,84.194884
AORePlan,block_both,random-s40_d0.15,300,0,55,72120520,72.12052
AORePlan,block_both,random-s40_d0.15,300,0,56,73892060,73.89206
AORePlan,block_both,random-s40_d0.15,300,0,57,79170112,79.170112
AORePlan,block_both,random-s40_d0.15,300,0,58,89292627,89.292627
AORePlan,block_both,random-s40_d0.15,300,0,59,61864425,61.864425
AORePlan,block_both,random-s40_d0.15,300,0,60,84770334,84.770334
AORePlan,block_both,random-s40_d0.15,300,0,61,71220109,71.220109
AORePlan,block_both,random-s40_d0.15,300,0,62,105620194,105.620194
AORePlan,block_both,random-s40_d0.15,300,0,63,87080736,87.080736
AORePlan,block_both,random-s40_d0.15,300,0,64,69975489,69.975489
AORePlan,block_both,random-s40_d0.15,300,0,65,72949870,72.94987
AORePlan,block_both,random-s40_d0.15,300,0,66,80664313,80.664313
AORePlan,block_both,random-s40_d0.15,300,0,67,86932336,86.932336
AORePlan,block_both,random-s40_d0.15,300,0,68,97281980,97.28198
AORePlan,block_both,random-s40_d0.15,300,0,69,104368563,104.368563
AORePlan,block_both,random-s40_d0.15,300,0,70,92158878,92.158878
AORePlan,block_both,random-s40_d0.15,300,0,71,82804954,82.804954
AORePlan,block_both,random-s40_d0.15,300,0,72,109935215,109.935215
AORePlan,block_both,random-s40_d0.15,300,0,73,114118546,114.118546
AORePlan,block_both,random-s40_d0.15,300,0,74,91611438,91.611438
AORePlan,block_both,random-s40_d0.15,300,0,75,101884222,101.884222
AORePlan,block_both,random-s40_d0.15,300,0,76,102678882,102.678882
AORePlan,block_both,random-s40_d0.15,300,0,77,77486402,77.486402
AORePlan,block_both,random-s40_d0.15,300,0,78,120289889,120.289889
AORePlan,block_both,random-s40_d0.15,300,0,79,72195710,72.19571
AORePlan,block_both,random-s40_d0.15,300,0,80,89066626,89.066626
AORePlan,block_both,random-s40_d0.15,600,0,17,219647270,219.64727
AORePlan,block_both,random-s40_d0.15,600,0,18,249451002,249.451002
AORePlan,block_both,random-s40_d0.15,600,0,19,222003681,222.003681
AORePlan,block_both,random-s40_d0.15,600,0,20,232361905,232.361905
AORePlan,block_both,random-s40_d0.15,600,0,21,216886269,216.886269
AORePlan,block_both,random-s40_d0.15,600,0,22,258114256,258.114256
AORePlan,block_both,random-s40_d0.15,600,0,23,233014525,233.014525
AORePlan,block_both,random-s40_d0.15,600,0,24,206299934,206.299934
AORePlan,block_both,random-s40_d0.15,600,0,25,234800386,234.800386
AORePlan,block_both,random-s40_d0.15,600,0,26,262694038,262.694038
AORePlan,block_both,random-s40_d0.15,600,0,27,230781834,230.781834
AORePlan,block_both,random-s40_d0.15,600,0,28,210048225,210.048225
AORePlan,block_both,random-s40_d0.15,600,0,29,222738811,222.738811
AORePlan,block_both,random-s40_d0.15,600,0,30,209971866,209.971866
AORePlan,block_both,random-s40_d0.15,600,0,31,210954837,210.954837
AORePlan,block_both,random-s40_d0.15,600,0,32,187584547,187.584547
AORePlan,block_both,random-s40_d0.15,600,0,33,175566842,175.566842
AORePlan,block_both,random-s40_d0.15,600,0,34,209160985,209.160985
AORePlan,block_both,random-s40_d0.15,600,0,35,197679581,197.679581
AORePlan,block_both,random-s40_d0.15,600,0,36,203141013,203.141013
AORePlan,block_both,random-s40_d0.15,600,0,37,197898171,197.898171
AORePlan,block_both,random-s40_d0.15,600,0,38,225568962,225.568962
AORePlan,block_both,random-s40_d0.15,600,0,39,246100920,246.10092
AORePlan,block_both,random-s40_d0.15,600,0,40,211126787,211.126787
AORePlan,block_both,random-s40_d0.15,600,0,41,222316151,222.316151
AORePlan,block_both,random-s40_d0.15,600,0,42,196735300,196.7353
AORePlan,block_both,random-s40_d0.15,600,0,43,211311237,211.311237
AORePlan,block_both,random-s40_d0.15,600,0,44,194027979,194.027979
AORePlan,block_both,random-s40_d0.15,600,0,45,210899816,210.899816
AORePlan,block_both,random-s40_d0.15,600,0,46,215771309,215.771309
AORePlan,block_both,random-s40_d0.15,600,0,47,183649436,183.649436
AORePlan,block_both,random-s40_d0.15,600,0,48,186439656,186.439656
AORePlan,block_both,random-s40_d0.15,600,0,49,189307307,189.307307
AORePlan,block_both,random-s40_d0.15,600,0,50,207076415,207.076415
AORePlan,block_both,random-s40_d0.15,600,0,51,172981700,172.9817
AORePlan,block_both,random-s40_d0.15,600,0,52,183258835,183.258835
AORePlan,block_both,random-s40_d0.15,600,0,53,208964675,208.964675
AORePlan,block_both,random-s40_d0.15,600,0,54,159184355,159.184355
AORePlan,block_both,random-s40_d0.15,600,0,55,171116819,171.116819
AORePlan,block_both,random-s40_d0.15,600,0,56,182220404,182.220404
AORePlan,block_both,random-s40_d0.15,600,0,57,166160048,166.160048
AORePlan,block_both,random-s40_d0.15,600,0,58,198703271,198.703271
AORePlan,block_both,random-s40_d0.15,600,0,59,222334141,222.334141
AORePlan,block_both,random-s40_d0.15,600,0,60,187415086,187.415086
AORePlan,block_both,random-s40_d0.15,600,0,61,194860339,194.860339
AORePlan,block_both,random-s40_d0.15,600,0,62,194923700,194.9237
AORePlan,block_both,random-s40_d0.15,600,0,63,193947440,193.94744
AORePlan,block_both,random-s40_d0.15,600,0,64,195970921,195.970921
AORePlan,block_both,random-s40_d0.15,600,0,65,214088688,214.088688
AORePlan,block_both,random-s40_d0.15,600,0,66,235903047,235.903047
AORePlan,block_both,random-s40_d0.15,600,0,67,205835004,205.835004
AORePlan,block_both,random-s40_d0.15,600,0,68,176167353,176.167353
AORePlan,block_both,random-s40_d0.15,600,0,69,187917077,187.917077
AORePlan,block_both,random-s40_d0.15,600,0,70,225686462,225.686462
AORePlan,block_both,random-s40_d0.15,600,0,71,209575006,209.575006
AORePlan,block_both,random-s40_d0.15,600,0,72,199232132,199.232132
AORePlan,block_both,random-s40_d0.15,600,0,73,216931339,216.931339
AORePlan,block_both,random-s40_d0.15,600,0,74,238650897,238.650897
AORePlan,block_both,random-s40_d0.15,600,0,75,233765255,233.765255
AORePlan,block_both,random-s40_d0.15,600,0,76,207198155,207.198155
AORePlan,block_both,random-s40_d0.15,600,0,77,164441457,164.441457
AORePlan,block_both,random-s40_d0.15,600,0,78,185980186,185.980186
AORePlan,block_both,random-s40_d0.15,600,0,79,211258376,211.258376
AORePlan,block_both,random-s40_d0.15,600,0,80,191016523,191.016523
AORePlan,soft,random-s40_d0.15,100,0,17,18351023,18.351023
AORePlan,soft,random-s40_d0.15,100,0,18,25850994,25.850994
AORePlan,soft,random-s40_d0.15,100,0,19,17593223,17.593223
AORePlan,soft,random-s40_d0.15,100,0,20,18097654,18.097654
AORePlan,soft,random-s40_d0.15,100,0,21,16285083,16.285083
AORePlan,soft,random-s40_d0.15,100,0,22,31323585,31.323585
AORePlan,soft,random-s40_d0.15,100,0,23,16738643,16.738643
AORePlan,soft,random-s40_d0.15,100,0,24,17262083,17.262083
AORePlan,soft,random-s40_d0.15,100,0,25,22942104,22.942104
AORePlan,soft,random-s40_d0.15,100,0,26,17162733,17.162733
AORePlan,soft,random-s40_d0.15,100,0,27,15704643,15.704643
AORePlan,soft,random-s40_d0.15,100,0,28,15870453,15.870453
AORePlan,soft,random-s40_d0.15,100,0,29,21998753,21.998753
AORePlan,soft,random-s40_d0.15,100,0,30,16169423,16.169423
AORePlan,soft,random-s40_d0.15,100,0,31,22205683,22.205683
AORePlan,soft,random-s40_d0.15,100,0,32,14881103,14.881103
AORePlan,soft,random-s40_d0.15,100,0,33,14669633,14.669633
AORePlan,soft,random-s40_d0.15,100,0,34,15227273,15.227273
AORePlan,soft,random-s40_d0.15,100,0,35,15298823,15.298823
AORePlan,soft,random-s40_d0.15,100,0,36,15495032,15.495032
AORePlan,soft,random-s40_d0.15,100,0,37,22464224,22.464224
AORePlan,soft,random-s40_d0.15,100,0,38,16413943,16.413943
AORePlan,soft,random-s40_d0.15,100,0,39,15038862,15.038862
AORePlan,soft,random-s40_d0.15,100,0,40,14764553,14.764553
AORePlan,soft,random-s40_d0.15,100,0,41,21678583,21.678583
AORePlan,soft,random-s40_d0.15,100,0,42,22736304,22.736304
AORePlan,soft,random-s40_d0.15,100,0,43,22534954,22.534954
AORePlan,soft,random-s40_d0.15,100,0,44,23469484,23.469484
AORePlan,soft,random-s40_d0.15,100,0,45,22928594,22.928594
AORePlan,soft,random-s40_d0.15,100,0,46,23086904,23.086904
AORePlan,soft,random-s40_d0.15,100,0,47,15778093,15.778093
AORePlan,soft,random-s40_d0.15,100,0,48,16488512,16.488512
AORePlan,soft,random-s40_d0.15,100,0,49,15803272,15.803272
AORePlan,soft,random-s40_d0.15,100,0,50,30118125,30.118125
AORePlan,soft,random-s40_d0.15,100,0,51,16060333,16.060333
AORePlan,soft,random-s40_d0.15,100,0,52,22216273,22.216273
AORePlan,soft,random-s40_d0.15,100,0,53,23245454,23.245454
AORePlan,soft,random-s40_d0.15,100,0,54,22809804,22.809804
AORePlan,soft,random-s40_d0.15,100,0,55,22522104,22.522104
AORePlan,soft,random-s40_d0.15,100,0,56,14949453,14.949453
AORePlan,soft,random-s40_d0.15,100,0,57,15183723,15.183723
AORePlan,soft,random-s40_d0.15,100,0,58,15420643,15.420643
AORePlan,soft,random-s40_d0.15,100,0,59,21656214,21.656214
AORePlan,soft,random-s40_d0.15,100,0,60,22240204,22.240204
AORePlan,soft,random-s40_d0.15,100,0,61,14959523,14.959523
AORePlan,soft,random-s40_d0.15,100,0,62,22955834,22.955834
AORePlan,soft,random-s40_d0.15,100,0,63,22039094,22.039094
AORePlan,soft,random-s40_d0.15,100,0,64,22247594,22.247594
AORePlan,soft,random-s40_d0.15,100,0,65,14665053,14.665053
AORePlan,soft,random-s40_d0.15,100,0,66,20737554,20.737554
AORePlan,soft,random-s40_d0.15,100,0,67,15334683,15.334683
AORePlan,soft,random-s40_d0.15,100,0,68,21291453,21.291453
AORePlan,soft,random-s40_d0.15,100,0,69,22137354,22.137354
AORePlan,soft,random-s40_d0.15,100,0,70,15320803,15.320803
AORePlan,soft,random-s40_d0.15,100,0,71,36376936,36.376936
AORePlan,soft,random-s40_d0.15,100,0,72,23725094,23.725094
AORePlan,soft,random-s40_d0.15,100,0,73,38309186,38.309186
AORePlan,soft,random-s40_d0.15,100,0,74,17745873,17.745873
AORePlan,soft,random-s40_d0.15,100,0,75,23903794,23.903794
AORePlan,soft,random-s40_d0.15,100,0,76,23204614,23.204614
AORePlan,soft,random-s40_d0.15,100,0,77,24644894,24.644894
AORePlan,soft,random-s40_d0.15,100,0,78,23252864,23.252864
AORePlan,soft,random-s40_d0.15,100,0,79,31496256,31.496256
AORePlan,soft,random-s40_d0.15,100,0,80,29977595,29.977595
AORePlan,soft,random-s40_d0.15,300,0,17,83780495,83.780495
AORePlan,soft,random-s40_d0.15,300,0,18,95911377,95.911377
AORePlan,soft,random-s40_d0.15,300,0,19,83322304,83.322304
AORePlan,soft,random-s40_d0.15,300,0,20,93981796,93.981796
AORePlan,soft,random-s40_d0.15,300,0,21,104106009,104.106009
AORePlan,soft,random-s40_d0.15,300,0,22,114527941,114.527941
AORePlan,soft,random-s40_d0.15,300,0,23,95081776,95.081776
AORePlan,soft,random-s40_d0.15,300,0,24,76225834,76.225834
AORePlan,soft,random-s40_d0.15,300,0,25,108002629,108.002629
AORePlan,soft,random-s40_d0.15,300,0,26,99726078,99.726078
AORePlan,soft,random-s40_d0.15,300,0,27,72468032,72.468032
AORePlan,soft,random-s40_d0.15,300,0,28,87838366,87.838366
AORePlan,soft,random-s40_d0.15,300,0,29,114518720,114.51872
AORePlan,soft,random-s40_d0.15,300,0,30,70675922,70.675922
AORePlan,soft,random-s40_d0.15,300,0,31,89012946,89.012946
AORePlan,soft,random-s40_d0.15,300,0,32,73100583,73.100583
AORePlan,soft,random-s40_d0.15,300,0,33,93200037,93.200037
AORePlan,soft,random-s40_d0.15,300,0,34,58905411,58.905411
AORePlan,soft,random-s40_d0.15,300,0,35,86417235,86.417235
AORePlan,soft,random-s40_d0.15,300,0,36,74459983,74.459983
AORePlan,soft,random-s40_d0.15,300,0,37,88722216,88.722216
AORePlan,soft,random-s40_d0.15,300,0,38,86744466,86.744466
AORePlan,soft,random-s40_d0.15,300,0,39,102398099,102.398099
AORePlan,soft,random-s40_d0.15,300,0,40,121015711,121.015711
AORePlan,soft,random-s40_d0.15,300,0,41,110534589,110.534589
AORePlan,soft,random-s40_d0.15,300,0,42,115134941,115.134941
AORePlan,soft,random-s40_d0.15,300,0,43,100336108,100.336108
AORePlan,soft,random-s40_d0.15,300,0,44,102499848,102.499848
AORePlan,soft,random-s40_d0.15,300,0,45,80470105,80.470105
AORePlan,soft,random-s40_d0.15,300,0,46,101193038,101.193038
AORePlan,soft,random-s40_d0.15,300,0,47,75250884,75.250884
AORePlan,soft,random-s40_d0.15,300,0,48,91044556,91.044556
AORePlan,soft,random-s40_d0.15,300,0,49,94932117,94.932117
AORePlan,soft,random-s40_d0.15,300,0,50,85648495,85.648495
AORePlan,soft,random-s40_d0.15,300,0,51,100466518,100.466518
AORePlan,soft,random-s40_d0.15,300,0,52,88749346,88.749346
AORePlan,soft,random-s40_d0.15,300,0,53,98149177,98.149177
AORePlan,soft,random-s40_d0.15,300,0,54,102113598,102.113598
AORePlan,soft,random-s40_d0.15,300,0,55,119184341,119.184341
AORePlan,soft,random-s40_d0.15,300,0,56,80762144,80.762144
AORePlan,soft,random-s40_d0.15,300,0,57,103989208,103.989208
AORePlan,soft,random-s40_d0.15,300,0,58,85445515,85.445515
AORePlan,soft,random-s40_d0.15,300,0,59,105089268,105.089268
AORePlan,soft,random-s40_d0.15,300,0,60,126185572,126.185572
AORePlan,soft,random-s40_d0.15,300,0,61,108874740,108.87474
AORePlan,soft,random-s40_d0.15,300,0,62,97616697,97.616697
AORePlan,soft,random-s40_d0.15,300,0,63,95303467,95.303467
AORePlan,soft,random-s40_d0.15,300,0,64,89866696,89.866696
AORePlan,soft,random-s40_d0.15,300,0,65,82755955,82.755955
AORePlan,soft,random-s40_d0.15,300,0,66,110165790,110.16579
AORePlan,soft,random-s40_d0.15,300,0,67,82496684,82.496684
AORePlan,soft,random-s40_d0.15,300,0,68,72227013,72.227013
AORePlan,soft,random-s40_d0.15,300,0,69,73026533,73.026533
AORePlan,soft,random-s40_d0.15,300,0,70,80260084,80.260084
AORePlan,soft,random-s40_d0.15,300,0,71,80726045,80.726045
AORePlan,soft,random-s40_d0.15,300,0,72,66692322,66.692322
AORePlan,soft,random-s40_d0.15,300,0,73,78502414,78.502414
AORePlan,soft,random-s40_d0.15,300,0,74,95605737,95.605737
AORePlan,soft,random-s40_d0.15,300,0,75,74986134,74.986134
AORePlan,soft,random-s40_d0.15,300,0,76,103110558,103.110558
AORePlan,soft,random-s40_d0.15,300,0,77,98922928,98.922928
AORePlan,soft,random-s40_d0.15,300,0,78,69051932,69.051932
AORePlan,soft,random-s40_d0.15,300,0,79,65647201,65.647201
AORePlan,soft,random-s40_d0.15,300,0,80,66752162,66.752162
AORePlan,soft,random-s40_d0.15,600,0,17,283438631,283.438631
AORePlan,soft,random-s40_d0.15,600,0,18,240559993,240.559993
AORePlan,soft,random-s40_d0.15,600,0,19,265043106,265.043106
AORePlan,soft,random-s40_d0.15,600,0,20,224330240,224.33024
AORePlan,soft,random-s40_d0.15,600,0,21,242961983,242.961983
AORePlan,soft,random-s40_d0.15,600,0,22,227821280,227.82128
AORePlan,soft,random-s40_d0.15,600,0,23,263883806,263.883806
AORePlan,soft,random-s40_d0.15,600,0,24,205773196,205.773196
AORePlan,soft,random-s40_d0.15,600,0,25,223408440,223.40844
AORePlan,soft,random-s40_d0.15,600,0,26,201746355,201.746355
AORePlan,soft,random-s40_d0.15,600,0,27,203884156,203.884156
AORePlan,soft,random-s40_d0.15,600,0,28,240547212,240.547212
AORePlan,soft,random-s40_d0.15,600,0,29,213930138,213.930138
AORePlan,soft,random-s40_d0.15,600,0,30,225139780,225.13978
AORePlan,soft,random-s40_d0.15,600,0,31,220628799,220.628799
AORePlan,soft,random-s40_d0.15,600,0,32,267458877,267.458877
AORePlan,soft,random-s40_d0.15,600,0,33,244071113,244.071113
AORePlan,soft,random-s40_d0.15,600,0,34,215556339,215.556339
AORePlan,soft,random-s40_d0.15,600,0,35,208345767,208.345767
AORePlan,soft,random-s40_d0.15,600,0,36,221073309,221.073309
AORePlan,soft,random-s40_d0.15,600,0,37,237862082,237.862082
AORePlan,soft,random-s40_d0.15,600,0,38,230267631,230.267631
